"","iso","Country","Year","before.indepence","currency.crises","inflation.crises","stock.crash","sov.debt.crises.dom","sov.debt.crises.ext","banking.crises","crisis.tally","ifs","pop","rgdpmad","rgdppc","rconpc","gdp","iy","cpi","ca","imports","exports","narrowm","money","stir","ltrate","stocks","debtgdp","revenue","expenditure","xrusd","crisisJST","tloans","tmort","thh","tbus","hpnom","tloanspch4","no.crises.p.3yrs","ca.deficit.neg3yrs","yield.conversion","stir.up","impexp.ratio","stocks.crsi","hpnom.crsi","xrusd.crsi","credit.gdp.crsi"
"196","BEL","Belgium",1921,1,0,0,0,0,0,0,0,124,7504,4056.30690298507,15.9949296036864,23.5416,28480.6324205175,0.22,2.81302876480541,-2925,10198,7273,15412,NA,5.19,4.98,147,1.23381,4626,9808,13.2705,0,9614,1113,NA,NA,1.06639489647939,NA,1,1,1,1,1.46039268788084,35.0680794955064,99.8998201922491,34.1155654003967,86.4827169831407
"197","BEL","Belgium",1922,1,0,0,0,0,0,0,0,124,7571,4413.47919693568,17.0701673173764,25.3462,29126.7006122387,0.212,2.6297236322617,-2995,9229,6234,16744,NA,4.71,4.76,180,1.41229,6720,8749,15.0495,0,10511,1564,NA,NA,1.42896916128238,NA,1,1,0,0,1.4021724185343,77.9869459485316,96.6198877582441,64.4534157164025,91.0491268848827
"198","BEL","Belgium",1923,1,0,1,0,0,0,0,1,124,7635,4533.240340537,18.1565755334294,25.8004,35221.8721604222,0.189,3.01748448956571,-3480,13205,9725,18276,NA,5.44,5,263,1.26439,7165,8863,21.8265,0,11559,2148,NA,NA,1.77554750263818,NA,0,1,1,1,1.4804299005454,89.766627948352,89.9756307779441,80.342651620868,31.3255956053479
"199","BEL","Belgium",1924,1,0,0,1,0,0,0,1,124,7707,4637.78837420527,18.957572290025,27.2267,42557.8442744495,0.179,3.5321489001692,-3847,17712,13865,17984,NA,5.5,5.4,245,1.04019,8118,9849,20.141,0,12054,2614,NA,NA,1.96216660952208,0,0,1,1,1,1.35784061696658,41.1925759378937,86.6519525333869,42.7408657421526,20.341133428396
"200","BEL","Belgium",1925,1,0,0,1,0,0,1,2,124,7779,4665.55264172773,18.9821678915581,27.1536,44716.5562067684,0.165,3.65200225606317,-3074,17881,14807,19252,NA,5.69,5.81,251,1.16258,8304,13398,22.077,1,15796,3067,NA,NA,1.9248427881453,1,0,1,0,1,1.27746123332131,62.8856490090856,36.4105235545496,63.0746497432283,79.1188170721011
"201","BEL","Belgium",1926,1,2,1,1,0,0,1,5,124,7844,4783.5951045385,19.2232047865828,27.0704,55235.2149018999,0.134,4.3570219966159,-3064,23063,19999,24389,NA,7.06,6.57,400,1.16112,9299,14630,35.9455,0,17974,3372,NA,NA,2.51135998120896,1,0,1,1,1,1.20760451137975,89.2620766809253,67.8698233629988,85.5833372644604,39.5280271066335
"202","BEL","Belgium",1927,1,0,0,0,0,0,0,0,124,7904,4923.25923582996,19.1422442648695,26.8362,70110.2526703658,0.129,5.5414551607445,-2442,29139,26697,29014,NA,5.4,4.98,656,0.887121,10763,9286,35.7435,0,23501,3864,NA,NA,2.7886226542936,1,0,1,1,0,1.15320766038302,93.9205767591363,62.4217132346804,52.5418865339438,64.2321065627788
"203","BEL","Belgium",1928,1,0,0,0,0,0,0,0,124,7968,5139.47063253012,20.4294140784367,27.9227,79721.4567860227,0.147,5.78116187253243,-1106,32060,30954,33402,NA,4.25,4.59,809,0.757945,12413,10747,35.9455,0,23347,4676,NA,NA,3.26316838322693,1,0,1,0,0,1.09147095179234,83.1969289713017,67.933698878016,64.2530985163472,28.7085465982398
"204","BEL","Belgium",1929,1,0,0,1,0,0,0,1,124,8032,5054.21875,20.937620695115,28.5564,89484.6535212644,0.194,6.16892272983643,-3744,35624,31880,35739,NA,4.35,4.53,549,0.633886,13714,12259,35.7145,0,30436,5866,NA,NA,4.42553882038947,1,0,1,0,1,1.03573043871551,25.8944886335003,89.9393911936828,50.1174220828544,72.3184882923708
"205","BEL","Belgium",1930,1,0,0,1,0,0,0,1,124,8076,4978.61825160971,21.2533667297965,29.6551,90645.2374069356,0.188,6.16187253243091,-4935,31094,26159,39825,NA,2.95,3.97,380,0.598453,11045,12695,35.8165,0,33152,7112,NA,NA,4.12161627489284,1,0,1,0,0,1.11744040150565,22.4003707183211,35.3560173900174,68.1594897027906,75.9991101566055
"206","BEL","Belgium",1931,1,0,0,1,0,0,1,2,124,8126,4860.40942653212,20.4796300982335,30.373,82336.7832280724,0.154,5.62605752961083,-792,23971,23179,40261,NA,2.5,3.97,252,0.64724,10767,12074,35.971,1,29863,8514,NA,NA,4.1962639176464,0,0,1,0,0,1.18865400053519,14.5932656076686,53.1737998975193,72.191872050574,47.7108036713516
"207","BEL","Belgium",1932,1,0,0,0,0,0,0,0,124,8186,4607.4519912045,19.4777692624507,28.9188,70724.0118211018,0.137,5.07614213197969,-1220,16343,15123,35140,NA,3.46,4.47,249,0.783485,8989,11740,36.101,0,25367,9141,NA,NA,3.80702978043142,0,0,1,0,1,1.03416885974373,26.7137390772345,30.2120216461236,75.5089974085637,43.2705499868867
"208","BEL","Belgium",1933,1,0,0,0,0,0,0,0,124,8231,4680.50990159154,19.2441110478859,28.14,68935.513598044,0.131,4.97038917089678,-946,15234,14288,35021,NA,3.5,4.55,217,0.718046,10357,11190,23.012,0,25254,8970,NA,NA,3.3218201025333,0,0,1,0,1,1.08067182437347,21.5374654156998,20.4937598448405,13.1287405118768,66.6443483802689
"209","BEL","Belgium",1934,1,0,0,0,0,0,1,1,124,8262,4623.79653836843,18.7729003151804,27.5658,66675.4675987713,0.109,4.69543147208122,-227,14022,13795,32254,NA,2.98,4.12,170,0.734802,9973,11384,21.373,1,20638.6172,8084,NA,NA,2.80995055222319,0,0,1,0,0,1.06620940649496,19.4758194907473,13.963885997801,14.1480934630743,23.5799058062245
"210","BEL","Belgium",1935,1,1,0,0,0,0,0,1,124,8288,4894.20101351351,19.6127376258637,27.8349,65362.0486631211,0.118,4.61787930062042,-1320,17446,16126,41815,NA,2.18,4.31,254,0.840855,10015,13568,29.662,0,16023.2344,7014,NA,NA,2.95924583773031,0,0,1,0,0,1.01645523740486,71.6449306357756,56.5169895630165,71.2969909836629,15.5394943339417
"211","BEL","Belgium",1936,1,0,0,0,0,0,0,0,124,8315,4913.32062537583,20.2157397901176,28.3881,71496.4726292488,0.114,4.82938522278624,-1962,21707,19745,45897,NA,2,4.07,306,0.795865,10635,13847,29.5845,0,15570.0986,5912,NA,NA,2.90059411842394,0,0,1,0,0,1.0818553888131,73.6416154048474,41.2092895591971,47.5541674373542,21.276121367636
"212","BEL","Belgium",1937,1,0,0,1,0,0,0,1,124,8346,4960.95854301462,21.1584687005479,29.2068,85638.0028132678,0.125,5.1818950930626,-2376,27892,25516,44128,NA,2,3.95,277,0.718174,11102,14175,29.438,0,15741.5029,5345,NA,NA,2.81528252670559,0,0,0,0,0,1.09936692833629,50.4444678157292,35.3425470642315,39.9857345021413,11.4437329608381
"213","BEL","Belgium",1938,1,0,0,1,0,0,0,1,124,8374,4832.34977310724,20.7355268358511,29.1215,83018.0946518671,0.126,5.36520022560632,-1398,23069,21671,42558,NA,2.61,4.39,240,0.692671,11108,14482,29.686,0,14650.0391,5250,NA,NA,2.84194239911757,0,0,0,0,1,1.0931180435805,39.2256879501956,58.3538121767025,73.5805214280307,19.8777704799613
"214","BEL","Belgium",1939,1,0,0,1,0,0,1,2,124,8392,5149.61773117255,19.8862612112467,28.3092,81957.5457407248,0.102,5.42865200225606,2123,19811,21934,45205,NA,2.68,4.89,181,0.717181,11339,15797,30.162,1,12833.5596,5169,NA,NA,2.63932736878649,0,0,0,0,1,1.0645101748881,24.3475007227532,32.5900452311704,77.9817279773881,15.3263506155359
"215","BEL","Belgium",1940,1,0,0,0,0,0,0,0,124,8346,4561.75641025641,16.323793292519,21.1848,100991.996455841,NA,8.0438410633269,2516,8292,10808,58096,NA,2.03,4.81,397,NA,9911,NA,29.62,0,10849.6191,NA,NA,NA,2.87393424601196,0,0,0,0,0,0.90320962888666,84.6004453643828,73.7554583269028,36.7647492658255,4.32958129492884
"216","BEL","Belgium",1941,1,0,0,0,0,0,0,0,124,8276,4358.01172063799,13.9364827187096,14.1821,120026.447170956,0.145,15.5681177254781,-1975,7283,5308,NA,NA,2,4.13,694,NA,13574,15979,31.1249444197421,0,20017.46578,NA,NA,NA,4.08429245351606,NA,0,0,0,0,0.767209474463361,88.0059445809066,89.3083286984268,74.5321939886189,79.1984474436179
"217","BEL","Belgium",1942,1,0,0,0,0,0,0,0,124,8247,3996.79798714684,14.2958859461125,13.7161,139060.897886072,NA,23.4912577552171,-1759,6357,4598,NA,NA,2,4.01,748,NA,16344,17681,31.1111111111111,0,29185.31246,NA,NA,NA,5.14535537551306,NA,0,0,0,0,1.37207987942728,80.2954396340967,90.5862530935992,54.485303322679,82.3934931855994
"218","BEL","Belgium",1943,1,0,0,0,0,0,0,0,124,8242,3906.60080077651,11.5802240918358,14.1385,158095.348601188,0.094,26.5768407424499,2212,6209,8421,NA,NA,2,3.95,677,NA,16802,19953,31.1111111111111,0,38353.15914,NA,NA,NA,5.9451515478726,NA,1,0,0,0,1.38255763375381,45.1080411080737,89.7845306721043,61.8258666378362,83.0225888204741
"219","BEL","Belgium",1944,1,1,0,0,0,0,0,1,124,8291,4112.13822216862,11.7462444021844,16.0224,177129.799316304,NA,25.5210399479702,1701,3588,5289,NA,NA,2,3.82,772,NA,17748,24211,43.821,0,47521.00582,NA,NA,NA,7.01154644435199,NA,0,0,0,0,0.737323358270989,65.3936243438633,91.3889420808883,89.9948820278454,82.4717603119816
"220","BEL","Belgium",1945,1,0,0,0,0,0,0,0,124,8339,4332.84554502938,12.534225986302,24.0181,196164.250031419,NA,19.5237057546702,-9777,13763,3986,NA,NA,1.52,4.01,746,NA,20887,49157,43.821,0,56688.8525,NA,NA,NA,7.91265013187708,NA,0,1,0,0,0.67838910947249,50.5640833524588,85.5687246310929,66.0600956123692,81.1378080470614
"221","BEL","Belgium",1946,1,0,0,0,0,0,0,0,124,8367,4573.50316720449,19.727517099685,22.5005,215198.700746535,0.165,17.272983643542,-27348,57184,29836,NA,NA,1.67,4.18,660,1.18262,47133,77097,57,0,65856.69918,NA,NA,NA,9.36294719108905,NA,0,1,0,1,3.4528349222278,32.3494153431764,92.7592267809946,85.8699427209636,79.2276028251163
"222","BEL","Belgium",1947,1,0,0,1,0,0,0,1,124,8450,4800.37136094675,22.2151572314149,25.3805,261754.46488132,0.189,17.5831923293852,-13300,85559,61655,144900,NA,3.17,4.45,438,0.986249,46910,76456,48.75,0,75024.54586,NA,NA,NA,9.0856845180044,NA,0,1,0,1,1.91661080573803,14.1146039788907,39.6502411519882,31.4264200392402,36.0334194443823
"223","BEL","Belgium",1948,1,0,0,1,0,0,0,1,124,8557,5023.85917961902,23.322369227098,27.8171,331220.797331293,0.169,20.1776649746193,-13397,87518,74121,152700,NA,3.5,4.75,422,0.742452,62543,141021,53.75,0,84192.39254,NA,NA,NA,9.69352960899766,NA,0,1,0,1,1.38770578217501,25.2116896575668,53.2048965993865,72.5902312777428,23.0246990641787
"224","BEL","Belgium",1949,1,0,0,0,0,0,0,0,124,8614,5193.394590202,23.9901398087225,27.6318,322539.180629993,0.166,19.5149464184997,-1766,81858,80092,158200,NA,3.44,4.6,490,0.782636,66857,90421,50.4,0,93360.23922,NA,NA,NA,9.78417317519841,NA,0,0,0,0,1.18074499804374,67.7739568373588,54.8643558576357,35.8236563805763,64.0484538552455
"225","BEL","Belgium",1950,1,0,0,0,0,0,0,0,124,8639,5462.20447349801,24.7373336869643,29.3525,337527.546042029,0.181,19.3457416807671,-9411,97500,82600,148500,NA,3.4,4.42,542,0.736889,63321,80802,51.7,0,102528.0859,32946.332,45338.1289,57189.957,9.36294719108905,NA,0,0,0,0,1.02204964291065,70.5663213497648,32.4046875134122,62.5198261899204,56.7438679716929
"226","BEL","Belgium",1951,1,0,0,0,0,0,0,0,124,8678,5746.92114409292,25.9847406113862,29.2199,394747.034517422,0.15,21.1576424139876,11800,127500,132700,160100,NA,3.55,4.62,728,0.644794,76866,89783,54,0,116987.1953,36508.0977,50239.5469,66747.6484,9.25630770144111,NA,0,0,0,1,1.18038740920097,90.4559996458923,34.87222015228,72.5365215517882,39.3108707652682
"227","BEL","Belgium",1952,1,0,0,0,0,0,0,0,124,8730,5668.23646783855,25.8289684683431,29.3429,402089.746210816,0.156,21.3550479413424,-400,123100,122700,165800,NA,3.24,5.1,690,0.662522,77584,100792,51.1,0,130541.6172,41134.8672,56606.5391,73935.0781,9.88548069036395,NA,1,1,0,0,0.960813865862849,44.495114491527,68.8784720784143,34.866796797135,69.2078980346801
"228","BEL","Belgium",1953,1,0,0,0,0,0,0,0,124,8798,5818.15207397054,26.7648311066786,29.4798,407500,0.163435582822086,21.2845459672871,-8100,121500,113400,172000,NA,2.96,4.93,722,0.686405,76733,94502,50.45,0,130767.4609,45833.9297,63073.0156,67694.4453,10.4026822151564,NA,1,0,0,0,1.00325998370008,63.3004378533495,71.3042857622515,34.0755990471574,47.7038285785074
"229","BEL","Belgium",1954,1,0,0,0,0,0,0,0,124,8841,6029.10862214804,27.7087897971855,30.5196,424300,0.172048079189253,21.5595036661026,-2800,127900,115700,174900,NA,2.75,4.69,988,0.696069,75771,96449,49.999999999,0,138039.0313,51617.3906,71031.7578,67007.2734,10.9252157144314,0,1,0,0,0,1.07142857142857,86.7931587898805,75.6976948006029,33.8734342233058,63.3071199080067
"230","BEL","Belgium",1955,1,0,0,0,0,0,0,0,124,8896,6280.22292445995,28.6202617973341,31.5235,451100,0.173132343161162,21.4537507050197,11000,142700,139100,183100,NA,2.85,4.61,1223,0.682519,82065,95270,49.959999999,0,152566.4219,56750.2148,78095.1406,74471.2734,11.0265232295969,0,1,0,0,1,1.10544511668107,85.3232848701784,74.6213396449653,35.4703834195798,73.3687308261963
"231","BEL","Belgium",1956,1,0,0,0,0,0,0,0,124,8951,6422.45579119763,29.5016041856046,32.2023,479600,0.183694745621351,22.0600676818951,10400,164400,158600,190100,NA,3.04,4.68,1149,0.652228,89075,98657,50.224999999,0,163062.7969,62099.9141,85456.9688,77605.8203,11.7570037336853,0,1,0,0,1,1.02588066139468,39.4364755336468,90.547618802065,66.2220929006249,73.5210921773339
"232","BEL","Belgium",1957,1,0,0,0,0,0,0,0,124,9027,6494.63556518548,30.0761164447493,32.8372,508700,0.179083939453509,22.7580372250423,12700,172200,159300,189900,NA,3.94,5.99,908,0.626271,96290,108422,50.017499999,0,157773.8906,66943.5625,92122.4141,65651.4844,12.5887917529392,0,1,0,0,1,1.03656998738966,22.071238059947,98.5266112219554,47.0944915111468,24.0286315779023
"233","BEL","Belgium",1958,1,0,0,0,0,0,0,0,124,9079,6441.8300514973,29.3401955505434,31.7407,512800,0.166926677067083,23.0541455160744,18700,156700,152700,200600,NA,3.95,5.55,1011,0.663914,99604,123338,49.842499999,0,175446,71787.2109,98787.8594,76658.1328,12.6900992681047,0,1,0,0,1,1.08097928436911,60.8689021948537,75.6161914368207,44.0885586655456,70.268200629488
"234","BEL","Belgium",1959,1,0,0,0,0,0,0,0,124,9129,6608.28106812055,29.953855808795,33.2775,531100,0.17529655432122,23.3361534122955,1800,172600,165300,206900,NA,3.27,4.99,957,0.695991,102011,134962,49.937499999,0,194881.4844,77136.9141,106149.6953,88731.7969,12.8980462729182,0,1,0,0,0,1.02619515389653,37.8437766328884,82.6012513256481,62.7426408209301,75.6614589659998
"235","BEL","Belgium",1960,1,0,0,0,0,0,0,0,124,9178,6952.08746860846,31.1956262411989,34.6449,564000,0.190957446808511,23.4066553863508,3500,198500,189600,211800,NA,4.41,5.48,788,0.693148,109224,141820,49.699999999,0,213304.6406,84800,116695.0234,96609.6094,13.5218872873587,0,1,0,0,1,1.04416212946159,24.1650527221886,82.9481325936906,37.6788012649808,74.3864057233513
"236","BEL","Belgium",1961,1,0,0,0,0,0,0,0,124,9190,7252.8311767658,32.5879422513201,35.0346,600200,0.202599133622126,23.6393119007332,2200,211200,196500,225800,NA,4.91,5.9,883,0.677759,120412,143865,49.779999999,0,262500,92000,126603.0938,135896.9063,13.8974952675631,1,1,0,0,1,1.04694092827004,66.7023787600628,79.7484874374229,62.8660039155352,94.0426390448297
"237","BEL","Belgium",1962,1,0,0,0,0,0,0,0,124,9251,7583.09468020481,34.1015965623382,36.2117,642700,0.207717442041388,23.970671178793,4100,228400,216600,241900,NA,3.95,5.24,822,0.653017,131454,151987,49.751299999,0,294600,100300,138024.8906,156575.1094,14.6487112279719,1,1,0,0,0,1.07480916030534,35.4766330025612,93.2015178957305,47.5015320485732,86.3164528180981
"238","BEL","Belgium",1963,1,0,0,0,0,0,0,0,124,9328,7862.45973866488,35.3450067015109,37.5673,691100,0.206337722471422,24.4853355893965,-5200,256400,242000,265600,NA,3.77,4.97,921,0.640813,140103,167090,49.827499999,0,334100,107400,147795.3594,186304.6406,15.8694371636362,1,1,0,0,0,1.0544783010157,65.427442138364,99.9377459401856,61.985591809073,87.7935647414348
"239","BEL","Belgium",1964,1,0,0,1,0,0,0,1,124,9428,8340.77079107505,37.4840041815088,38.2082,773400,0.221748125161624,25.507614213198,-100,296500,280000,286500,NA,4.49,6.41,931,0.593746,157881,181383,49.632499999,0,372300,121200,166785.8125,205514.1875,18.0291830498116,1,0,0,0,1,1.0595041322314,66.1560049957338,99.9731919419751,30.7888408726107,41.8558205177558
"240","BEL","Belgium",1965,1,0,0,1,0,0,0,1,124,9499,8559.39289380934,38.4945759595012,39.5082,842100,0.220045125282033,26.5439932318105,7600,325100,319700,306400,NA,4.63,6.44,857,0.576017,173558,202958,49.642499999,0,413000,132900,182886.4219,230113.5781,19.6255169656803,1,0,0,0,1,1.05892857142857,31.9230772603087,96.6510665649815,52.5104051283312,58.6563485343734
"241","BEL","Belgium",1966,1,0,0,1,0,0,0,1,124,9556,8775.95237594396,39.4649749216563,40.3021,905000,0.227403314917127,27.6508742244783,-4800,359100,341600,324200,NA,5.21,6.62,665,0.555768893756846,200716,235610,50.052499999,0,467100,145700,200500.7656,266599.2188,21.221850881549,1,0,0,0,1,1.01689083515796,15.0739866196066,89.9905866439931,84.6502781979425,71.0238702422406
"242","BEL","Belgium",1967,1,0,0,0,0,0,0,0,124,9606,9071.83592319364,40.7881158024656,41.2361,969700,0.225121171496339,28.4404963338973,10100,364300,354100,332600,NA,5.22,6.7,792,0.54081390593047,222951,254513,49.627499999,0,537100,159700,219766.4531,317333.5313,24.4145187132865,1,0,0,0,1,1.05122950819672,72.7164868069113,99.9955065301132,24.5625730976496,83.0665720128258
"243","BEL","Belgium",1968,1,0,0,0,0,0,0,0,124,9632,9415.52482846358,42.3580325519906,43.2863,1037500,0.212626506024096,29.2230682459109,1700,419800,408600,355300,NA,4.01,6.54,879,0.545236137667304,239524,285100,50.14,0,604300,176900,243435.7344,360864.25,22.7242828023666,1,0,0,0,0,1.02880542219712,70.4086938578573,28.6811152850323,76.0769634883668,77.149411141301
"244","BEL","Belgium",1969,1,0,0,0,0,0,0,0,124,9660,10018.2050828591,45.0646760190385,45.494,1151300,0.211847476765396,30.3228990411731,3700,501100,504500,359800,NA,6.95,7.2,876,0.515876724137931,267529,296328,49.666299999,0,656000,198200,272747.0938,383252.9063,24.5084207083376,1,0,0,0,1,1.02741067058248,46.3006042393881,50.870654996521,27.3031667872659,35.4415921625131
"245","BEL","Belgium",1970,1,0,0,0,0,0,0,0,124,9651,10610.8240469817,47.8102625218472,47.3577,1281000,0.224746291959407,31.5073322053017,36200,570600,580000,392200,NA,7.86,7.81,874,0.4749187,300145,351759,49.674999999,0,730900,217000,298618.1563,432281.8438,24.246848608374,1,1,0,1,1,0.993260654112983,43.1761272962851,37.1078936996566,52.1192244052745,53.0867222205504
"246","BEL","Belgium",1971,1,0,0,0,0,0,0,0,124,9695,10969.5528560352,49.4310101812073,49.5154,1402400,0.218411294922989,32.875070501974,41500,629100,620200,429400,NA,5.09,7.35,910,0.457677,325979,371876,44.754999999,0,811200,238500,328204.75,482995.25,24.0601197011098,1,1,0,0,0,0.983793103448276,70.6378164375561,37.641993810456,15.6203565029946,62.5723471959712
"247","BEL","Belgium",1972,1,0,0,0,0,0,0,0,124,9727,11502.5079564532,51.844965990011,52.2621,1568500,0.209116990755499,34.665820642978,51200,681800,711000,489400,NA,3.86,7.04,1138,0.4484331,365440,422576,44.0625,0,908400,270900,372791.0625,535608.9375,26.1700580354319,1,1,0,0,0,1.0143502096098,90.5683962548266,72.4331426816101,15.1104955684292,63.7738341590702
"248","BEL","Belgium",1973,1,0,0,1,0,0,0,1,124,9757,12169.9663189025,54.8642810415487,56.3653,1782300,0.20972900185154,37.0769881556683,45000,856100,870100,529700,NA,6.16,7.45,1170,0.4238252,410621,495985,41.319999999,0,1043600,315900,434716.5,608883.5,29.9131198356656,1,0,0,0,1,0.958931082981716,80.0993678802252,85.3544210126003,11.6434154098908,75.0894501758487
"249","BEL","Belgium",1974,1,0,0,1,0,0,0,1,124,9788,12642.9697577756,56.9992817362974,57.7724,2090900,0.223444449758477,41.7794698251551,35800,1160700,1099800,574700,NA,10.21,8.68,831,0.3884301,490065,577728,36.122499999,0,1165400,361800,497880.4375,667519.5625,34.4061100858505,1,0,0,1,1,0.98390989541432,20.6373664632874,89.651994476082,6.0225407290339,19.4796478084899
"250","BEL","Belgium",1975,1,0,0,0,0,0,0,0,124,9813,12440.7849062768,56.0853501759956,58.107,2313100,0.221391206605854,47.1094190637338,25000,1130900,1056900,657400,NA,6.99,8.54,967,0.3983973,581265,729000,39.527499999,0,1331700,409700,563796.625,767903.375,39.7205439066161,1,0,0,0,0,1.05537370430987,61.8775042067571,95.9430818569858,73.2513924787448,59.1512337197562
"251","BEL","Belgium",1976,1,0,0,1,0,0,0,1,124,9823,13122.3116909591,59.1641045979051,60.9664,2632800,0.214486478274081,51.431190073322,-12000,1369000,1266500,713900,NA,9.77,9.05,863,0.4006854,633000,836000,35.982499999,0,1519100,474300,652694,866406,49.2494859164146,1,0,1,1,1,1.07001608477623,29.185931320792,97.8335525192983,34.5555546297169,57.7787478815128
"252","BEL","Belgium",1977,1,0,0,1,0,0,0,1,124,9837,13189.9448166324,59.4682702035315,62.5022,2846800,0.212765210060419,55.0831923293852,-49000,1448000,1344700,774900,NA,7.08,8.8,829,0.4293782,748000,951000,32.939999999,0,1732800,552500,760306.625,972493.375,58.5777773047693,1,0,1,0,0,1.08093170153968,28.0117050166731,95.5240439466078,30.6641879825179,86.7442602655739
"253","BEL","Belgium",1978,1,0,0,0,0,0,0,0,124,9842,13553.9233140381,61.1098216425218,64.0115,3057600,0.211145996860283,57.5437112239142,-31000,1526000,1410300,787258.75,NA,7.14,8.93,890,0.4596645,877000,1126000,28.799999999,0,1957600,646600,889799.5625,1067800.375,66.2790918214775,1,0,1,0,1,1.0768201085744,67.0592405792458,82.7316616479536,17.5609395722125,89.2370675691702
"254","BEL","Belgium",1979,1,0,0,0,0,0,0,0,124,9855,13860.6514048713,62.4970135689903,67.2507,3264700,0.204612981284651,60.1170332769317,-1e+05,1784400,1661200,799617.5,2376020,10.76,9.69,919,0.4943217,941000,1212000,28.048,0,2247000,743100,1022595.25,1224404.75,72.5845118645988,1,0,1,1,1,1.08203928242218,65.5572173011237,79.68054855782,30.700902636877,96.135642876709
"255","BEL","Belgium",1980,1,0,0,1,0,0,0,1,124,9863,14467.4411991713,65.2329667945318,66.5851,3561488.7513,0.232446453045182,64.1144952058657,-141889.711851792,2100800,1890400,800706.6875,2437619.25,14.08,11.9,756,NA,1004000,1332000,31.523,0,2651662.75,822000,1131171.125,1520491.5,73.1796490642891,1,0,1,1,1,1.07416325547797,24.7773312979106,73.1478019159143,76.2445696971546,97.977254342078
"256","BEL","Belgium",1981,1,0,0,1,0,0,0,1,124,9855,14278.7544151679,65.0176527994438,66.8367,3734022.5036,0.201903547815565,69.0073322053017,-152273.437696808,2309800,2062300,827492.375,2583004.25,15.25,13.44,775,NA,1011000,1551000,38.459999999,0,2905642.75,981600,1171430.375,1734212.25,69.0260770805287,1,0,1,1,1,1.11129919593737,47.9178942110872,29.5693945195954,87.5369635494066,85.4913485990071
"257","BEL","Belgium",1982,1,1,0,0,0,0,0,1,124,9858,14474.4941384209,65.3780808435773,68.4419,4040646.0835,0.190076373982928,75.0282007896221,-116613.04596981,2653400,2393200,863112.5,2724314.75,14.09,13.43,906,1.00833624519543,1153000,1675000,46.919999999,0,3097580,1045700,1242670.625,1854909.25,66.5445656137525,1,0,1,1,0,1.12001163749212,79.2978013803038,27.4826168552986,89.710347349468,38.8088026425183
"258","BEL","Belgium",1983,1,0,0,0,0,0,0,0,124,9853,14473.9191843759,65.5820193729561,68.3389,4280708.8284,0.175327000640808,80.7811618725324,-24913.725381288,2820900,2651300,944599.125,2963086.75,10.54,11.94,1197,1.11576011157601,1279778.72572494,1828000,55.639999999,0,3192943.5,1090800,1275749.375,1917194.125,65.4378131102785,1,0,0,0,0,1.10872472004011,89.9939572669683,27.9311358737796,89.2970134372771,30.6218256838842
"259","BEL","Belgium",1984,1,0,0,0,0,0,0,0,124,9858,14832.628129027,67.2194715450242,68.6087,4624888.8552,0.172013467308632,85.9066553863508,-3098.675532984,3195800,2992100,924106.4375,3140219.25,11.42,12.24,1410,1.15920033493825,1420497.47338955,1877000,63.08,0,3307912.25,1116800,1317662.5,1990249.625,66.2615536642699,0,0,0,0,1,1.06396861916796,90.8660107773768,57.2070384464546,87.5522124044853,18.7462830140354
"260","BEL","Belgium",1985,1,0,0,0,0,0,0,0,124,9859,14977.379237589,68.2956315937717,70.4564,4918845.7065,0.176274244474515,90.0874224478285,39154.01182374,3317800,3167700,978484.625,3382097.25,9.58,10.97,1839,1.20802066674868,1576689.02549,1970000,50.36,0,3419210,1145000,1380108.625,2039101.25,67.4536096572641,0,0,0,0,0,1.06807927542529,93.7983375515769,66.4199246259523,25.0655833723643,17.7870694421684
"261","BEL","Belgium",1986,1,0,0,0,0,0,0,0,124,9865,15195.4004339979,69.5128064246424,72.3356,5148581.437,0.174809997649455,91.2577552171461,134377.9755057,3065200,3070300,1060697.375,3815912.5,8.1,8.33,2545,1.26145890464624,1597806.96314,2159499.73074,40.41,0,3556325.25,1208000,1484306.625,2072018.625,70.715083488043,0,1,0,0,0,1.04738453767718,98.6320655317412,78.0335519374847,21.3048361648729,26.415243400336
"262","BEL","Belgium",1987,1,0,0,0,0,0,0,0,124,9876,15540.9211566128,71.0598697610763,73.572,5356049.5427,0.178959577624969,92.6748448956571,102782.590724413,3110100,3100100,1099302.625,4212817,7.09,8.27,2183,1.30749474667289,1648917.61644,2073975.10875,33.1525,0,3855163.25,1296700,1636872.125,2218291,74.9245806851858,0,1,0,0,0,0.998338924535062,33.5986280074018,86.6093031321534,20.415354549061,67.5801664038321
"263","BEL","Belgium",1988,1,0,0,0,0,0,0,0,124,9928,16251.7199514367,74.185765752591,75.7882,5730686.194,0.197381388145854,93.7535250987028,129971.96287992,3393600,3382300,1172680.875,4535495.5,6.72,8.13,3203,1.31212163874419,1722973.60486,2156595.25794,37.345,0,4387972.5,1407000,1834699,2553273.75,80.4010543874179,0,1,0,0,0,1.0032257023967,75.929155956961,93.0465067790879,57.1263856862251,82.4100051358997
"264","BEL","Belgium",1989,1,0,0,0,0,0,0,0,124,9948,16743.919642549,76.4896562445338,78.0043,6213958.196,0.213873019994807,96.6652566271856,139565.50108216,3883900,3943100,1270989.25,5148097.5,8.68,9.67,3578,1.27888860036354,1692412.09662,2221167.33587,35.76,0,5133292.5,1565600,2099288.5,3034004.25,90.5068420319186,1,1,0,0,1,1.00334092185791,61.8776860801448,98.2590291264412,39.0456139035386,90.3758024398001
