"","iso","year","loans1","loans1.ROC1.lag1","loans1.ROC5.lag1","loans1.ROC1.lag1.decile","loans1.ROC5.lag1.decile","crisis_tally","crisis_type","yes_no"
"1","AUS",1870-01-01,NA,NA,NA,NA,NA,0,"currency",0
"2","AUS",1871-01-01,NA,NA,NA,NA,NA,0,"currency",0
"3","AUS",1872-01-01,NA,NA,NA,NA,NA,0,"currency",0
"4","AUS",1873-01-01,64.01999664,NA,NA,NA,NA,0,"currency",0
"5","AUS",1874-01-01,70.04000092,NA,NA,NA,NA,0,"currency",0
"6","AUS",1875-01-01,78.38999939,0.089871038494886,NA,6,NA,0,"currency",0
"7","AUS",1876-01-01,84.34999847,0.112629839866024,NA,7,NA,0,"currency",0
"8","AUS",1877-01-01,98.62000275,0.0732784304342431,NA,5,NA,0,"currency",0
"9","AUS",1878-01-01,103.8899994,0.15629931782752,NA,9,NA,0,"currency",0
"10","AUS",1879-01-01,99.83000183,0.0520585326263108,0.484137159248984,4,7,0,"currency",0
"11","AUS",1880-01-01,91.01000214,-0.0398638836276044,0.354402237126494,1,5,0,"currency",0
"12","AUS",1881-01-01,111.9700012,-0.0924993435763328,0.149273053684137,1,3,0,"currency",0
"13","AUS",1882-01-01,139.8800049,0.207261574886099,0.283256198135993,10,4,0,"currency",0
"14","AUS",1883-01-01,151.1199951,0.222553958235938,0.34951083854441,10,5,0,"currency",0
"15","AUS",1884-01-01,161.7799988,0.0772892435434898,0.374741549461589,5,5,0,"currency",0
"16","AUS",1885-01-01,178.6199951,0.0681631894036361,0.48276862249283,5,7,0,"currency",0
"17","AUS",1886-01-01,185.3200073,0.0990232366508748,0.674291202720037,6,9,0,"currency",0
"18","AUS",1887-01-01,192.8300018,0.036823483116569,0.503853110950508,3,7,0,"currency",0
"19","AUS",1888-01-01,223.9499969,0.0397248811263911,0.321024033840961,3,5,0,"currency",0
"20","AUS",1889-01-01,239.2299957,0.149613817744773,0.393348608042244,9,5,0,"currency",0
"21","AUS",1890-01-01,250.1199951,0.0660026154872213,0.391188034125829,5,5,0,"currency",0
"22","AUS",1891-01-01,254.4700012,0.0445153688103455,0.3366801662853,4,5,0,"currency",0
"23","AUS",1892-01-01,251.7599945,0.0172421724570455,0.317098855625776,3,4,0,"currency",0
"24","AUS",1893-01-01,225.3800049,-0.0107067246555976,0.266667249843787,2,4,1,"currency",0
"25","AUS",1894-01-01,213.6900024,-0.110688342644686,0.00636508945432901,1,2,0,"currency",0
"26","AUS",1895-01-01,198.6199951,-0.053261510375668,-0.11289903640856,1,1,0,"currency",0
"27","AUS",1896-01-01,196.5500031,-0.0731329510846068,-0.230547356303513,1,1,0,"currency",0
"28","AUS",1897-01-01,187.6300049,-0.0104765591650509,-0.258266087925609,2,1,0,"currency",0
"29","AUS",1898-01-01,174.6100006,-0.0464449030254279,-0.294004266295439,1,1,0,"currency",0
"30","AUS",1899-01-01,169.0200043,-0.0719170456442439,-0.255232969294998,1,1,0,"currency",0
"31","AUS",1900-01-01,171.2899933,-0.0325378424131531,-0.234509301332483,1,1,0,"currency",0
"32","AUS",1901-01-01,172.7100067,0.0133409108378295,-0.148035439410046,3,1,0,"currency",0
"33","AUS",1902-01-01,171.8800049,0.00825593875423891,-0.129302941490756,2,1,0,"currency",0
"34","AUS",1903-01-01,172.7899933,-0.00481733873412526,-0.0876753771994538,2,1,0,"currency",0
"35","AUS",1904-01-01,170.4299927,0.00528035813458239,-0.0104779734206275,2,2,0,"currency",0
"36","AUS",1905-01-01,166.1300049,-0.0137523331453284,0.00830753584719712,2,2,0,"currency",0
"37","AUS",1906-01-01,169.9100037,-0.0255539685109483,-0.0305873435015807,2,1,0,"currency",0
"38","AUS",1907-01-01,182.8200073,0.0224982629805401,-0.0163450192752794,3,1,0,"currency",0
"39","AUS",1908-01-01,194.8200073,0.0732331952817562,0.061705514740602,5,2,0,"currency",0
"40","AUS",1909-01-01,189.6900024,0.0635739906576367,0.119999147263656,5,2,0,"currency",0
"41","AUS",1910-01-01,194.1999969,-0.0266849194224408,0.107066560986544,2,2,0,"currency",0
"42","AUS",1911-01-01,217.3600006,0.0234973665034461,0.156117896000938,3,3,0,"currency",0
"43","AUS",1912-01-01,238.7700043,0.11266642798419,0.246286061004588,7,4,0,"currency",0
"44","AUS",1913-01-01,226.3500061,0.0939457956163405,0.266998661339173,6,4,0,"currency",0
"45","AUS",1914-01-01,230.6600037,-0.0534182626634481,0.150006408018088,1,3,0,"currency",0
"46","AUS",1915-01-01,234.1100006,0.0188622800073368,0.195553607447866,3,3,1,"currency",0
"47","AUS",1916-01-01,266.6799927,0.0148463120964051,0.186902553040825,3,3,1,"currency",0
"48","AUS",1917-01-01,247.9299927,0.130258317441103,0.204494442497738,8,3,0,"currency",0
"49","AUS",1918-01-01,280.7900085,-0.0729029915618611,0.0376456553195359,1,2,0,"currency",0
"50","AUS",1919-01-01,354.8999939,0.124460670439269,0.215524588422253,8,3,0,"currency",0
"51","AUS",1920-01-01,321.9500122,0.234228953210875,0.430891261625791,10,6,1,"currency",1
"52","AUS",1921-01-01,385.9700012,-0.0974397505862354,0.318605198943151,1,5,0,"currency",0
"53","AUS",1922-01-01,363.5100098,0.181363357467981,0.369710238970028,9,5,0,"currency",0
"54","AUS",1923-01-01,402.7000122,-0.0599528154753468,0.382660415056542,1,5,0,"currency",0
"55","AUS",1924-01-01,417.6499939,0.102385064282005,0.360584808899278,7,5,0,"currency",0
"56","AUS",1925-01-01,414.6199951,0.0364518484434715,0.162807704131875,3,3,0,"currency",0
"57","AUS",1926-01-01,448.9899902,-0.0072813203094686,0.252966134408641,2,4,0,"currency",0
"58","AUS",1927-01-01,498.8800049,0.0796381676656308,0.151240944606291,6,3,0,"currency",0
"59","AUS",1928-01-01,474.1700134,0.105365001738866,0.316558761820504,7,4,0,"currency",0
"60","AUS",1929-01-01,525.1900024,-0.0507996602468621,0.163374037291637,1,3,1,"currency",0
"61","AUS",1930-01-01,555.3200073,0.10219417100702,0.229116359855186,7,3,1,"currency",0
"62","AUS",1931-01-01,508.480011,0.055784430860605,0.29218211102526,4,4,2,"currency",1
"63","AUS",1932-01-01,481.9200134,-0.0881186323307226,0.124425311028906,1,2,2,"currency",1
"64","AUS",1933-01-01,482.1799927,-0.0536477520045349,-0.0345874427144945,1,1,0,"currency",0
"65","AUS",1934-01-01,487.4700012,0.000539320204660854,0.0167515377370284,2,2,0,"currency",0
"66","AUS",1935-01-01,521.9699707,0.0109112793629054,-0.0745313539070862,2,1,0,"currency",0
"67","AUS",1936-01-01,543.210022,0.0683813062887539,-0.0619344784789373,5,1,0,"currency",0
"68","AUS",1937-01-01,545.4899902,0.0398859671674128,0.0660701210191981,4,2,1,"currency",0
"69","AUS",1938-01-01,607.1300049,0.00418842933326236,0.123906302356995,2,2,1,"currency",0
"70","AUS",1939-01-01,628.460022,0.107058488905182,0.230425471057516,7,3,2,"currency",1
"71","AUS",1940-01-01,651.1099854,0.0345294731762094,0.25404366487082,3,4,1,"currency",0
"72","AUS",1941-01-01,624.4099731,0.0354061589101899,0.221068517492256,3,3,1,"currency",0
"73","AUS",1942-01-01,617.710022,-0.0418714155183713,0.139311134806472,1,3,0,"currency",0
"74","AUS",1943-01-01,547.0300293,-0.0107880335323394,0.12433467194087,2,2,0,"currency",0
"75","AUS",1944-01-01,517.2800293,-0.121515428187806,-0.104239245152117,1,1,0,"currency",0
"76","AUS",1945-01-01,502.8500061,-0.0559193284674189,-0.194688046795745,1,1,0,"currency",0
"77","AUS",1946-01-01,NA,-0.0282924435982155,-0.258386649304151,1,1,0,"currency",0
"78","AUS",1947-01-01,NA,NA,NA,NA,NA,1,"currency",1
"79","AUS",1948-01-01,NA,NA,NA,NA,NA,0,"currency",0
"80","AUS",1949-01-01,NA,NA,NA,NA,NA,0,"currency",0
"81","AUS",1950-01-01,NA,NA,NA,NA,NA,0,"currency",0
"82","AUS",1951-01-01,NA,NA,NA,NA,NA,2,"currency",0
"83","AUS",1952-01-01,NA,NA,NA,NA,NA,1,"currency",0
"84","AUS",1953-01-01,1670,NA,NA,NA,NA,0,"currency",0
"85","AUS",1954-01-01,1961,NA,NA,NA,NA,0,"currency",0
"86","AUS",1955-01-01,2300,0.160630920785546,NA,9,NA,0,"currency",0
"87","AUS",1956-01-01,2305,0.159454575720895,NA,9,NA,0,"currency",0
"88","AUS",1957-01-01,2298,0.00217155351350762,NA,2,NA,0,"currency",0
"89","AUS",1958-01-01,2512,-0.00304149702204803,NA,2,NA,0,"currency",0
"90","AUS",1959-01-01,2525,0.0890400691793882,0.408255622177289,6,6,0,"currency",0
"91","AUS",1960-01-01,2809,0.00516181412137051,0.252786515513113,2,4,0,"currency",0
"92","AUS",1961-01-01,2910,0.106587485394784,0.199919425187002,7,3,0,"currency",0
"93","AUS",1962-01-01,3029,0.0353245330612939,0.233072404734789,3,3,0,"currency",0
"94","AUS",1963-01-01,3328,0.0400794508616995,0.276193352618536,4,4,0,"currency",0
"95","AUS",1964-01-01,3689,0.0941389909138621,0.28129227435301,6,4,0,"currency",0
"96","AUS",1965-01-01,4256,0.102983895655576,0.379114355887216,7,5,0,"currency",0
"97","AUS",1966-01-01,4697,0.142974333424805,0.415501203917237,8,6,2,"currency",1
"98","AUS",1967-01-01,5297,0.0985942550055139,0.478770925861457,6,7,0,"currency",0
"99","AUS",1968-01-01,6012,0.120216615517531,0.558908090517289,8,8,0,"currency",0
"100","AUS",1969-01-01,6621,0.126616849328339,0.591385948931766,8,8,0,"currency",0
"101","AUS",1970-01-01,7231,0.0964889440519805,0.58489099732817,6,8,1,"currency",0
"102","AUS",1971-01-01,7904,0.0881309232501053,0.53004758715347,6,7,1,"currency",0
"103","AUS",1972-01-01,8752,0.0889916212527524,0.520444953400709,6,7,0,"currency",0
"104","AUS",1973-01-01,11107,0.101913285234058,0.502141623117236,7,7,1,"currency",0
"105","AUS",1974-01-01,14279,0.238293294505358,0.613818068294254,10,8,1,"currency",0
"106","AUS",1975-01-01,16496,0.251214386263175,0.768543510505449,10,9,1,"currency",0
"107","AUS",1976-01-01,19262,0.144328000826446,0.82474058808179,8,10,1,"currency",1
"108","AUS",1977-01-01,21084.71094,0.155016315864069,0.890765282693106,9,10,0,"currency",0
"109","AUS",1978-01-01,23837.39063,0.090413934693883,0.879265932152931,6,10,0,"currency",0
"110","AUS",1979-01-01,26837.89063,0.122707204934532,0.763679842582105,8,9,0,"currency",0
"111","AUS",1980-01-01,30838.49023,0.118559335711483,0.631024792030413,7,8,0,"currency",0
"112","AUS",1981-01-01,34683.62891,0.138948874089563,0.625645665293529,8,8,1,"currency",0
"113","AUS",1982-01-01,39112.82031,0.117504193719899,0.588133543149359,7,8,2,"currency",1
"114","AUS",1983-01-01,43493.35156,0.120182512126934,0.617902120582411,8,8,0,"currency",0
"115","AUS",1984-01-01,49150.48047,0.106157790297651,0.60135270594553,7,8,0,"currency",0
"116","AUS",1985-01-01,62085.17188,0.122278533417722,0.605071903651769,8,8,1,"currency",1
"117","AUS",1986-01-01,74272.32031,0.233620560197226,0.699743589759432,10,9,0,"currency",0
"118","AUS",1987-01-01,88694.71094,0.17923116041673,0.761470556456263,9,9,0,"currency",0
"119","AUS",1988-01-01,103982.8984,0.177461916157529,0.818749960486858,9,10,0,"currency",0
"120","AUS",1989-01-01,139707.5938,0.159026188256524,0.871618358445732,9,10,1,"currency",0
"121","AUS",1990-01-01,165215.5,0.295325175537036,1.04466500056505,10,10,2,"currency",0
"122","AUS",1991-01-01,178983.5938,0.167699059656,0.978743500023819,9,10,1,"currency",0
"123","AUS",1992-01-01,184604.0938,0.0800434645402142,0.879555804147303,6,10,1,"currency",0
"124","AUS",1993-01-01,202852.4063,0.030919351529306,0.73301323951908,3,9,0,"currency",0
"125","AUS",1994-01-01,227177,0.094265153621139,0.668252204883695,6,9,0,"currency",0
"126","AUS",1995-01-01,253727,0.113250797286241,0.4861778266329,7,7,0,"currency",0
"127","AUS",1996-01-01,289438,0.110529436525535,0.429008203502436,7,6,0,"currency",0
"128","AUS",1997-01-01,321391,0.131682225874322,0.480646964836543,8,7,1,"currency",1
"129","AUS",1998-01-01,355820.5938,0.104717338694083,0.554444952001321,7,7,0,"currency",0
"130","AUS",1999-01-01,400988.1875,0.101768203404326,0.561948001784508,7,8,0,"currency",0
"131","AUS",2000-01-01,449131.9063,0.119505315440149,0.568202519938415,8,8,1,"currency",1
"132","AUS",2001-01-01,492503.5,0.113384653282264,0.571057736695144,7,8,0,"currency",0
"133","AUS",2002-01-01,580321.125,0.0921849446369123,0.531560455457734,6,7,0,"currency",0
"134","AUS",2003-01-01,665072.3125,0.164080046932444,0.590923163696095,9,8,0,"currency",0
"135","AUS",2004-01-01,748162.625,0.136314161227206,0.625469121518975,8,8,0,"currency",0
"136","AUS",2005-01-01,846120,0.117724592099751,0.623688398178578,7,8,0,"currency",0
"137","AUS",2006-01-01,958030.5,0.123040826073671,0.633344570969985,8,8,0,"currency",0
"138","AUS",2007-01-01,1146298,0.124218421105871,0.665378047438944,8,9,0,"currency",0
"139","AUS",2008-01-01,1300649,0.179413283750662,0.680711284257162,9,9,2,"currency",1
"140","CAN",1870-01-01,0.0757,NA,NA,NA,NA,0,"currency",0
"141","CAN",1871-01-01,0.093199998,NA,NA,NA,NA,0,"currency",0
"142","CAN",1872-01-01,0.116700001,0.207969539788915,NA,10,NA,0,"currency",0
"143","CAN",1873-01-01,0.129199997,0.224858847629172,NA,10,NA,1,"currency",0
"144","CAN",1874-01-01,0.153899997,0.101755020267197,NA,7,NA,0,"currency",0
"145","CAN",1875-01-01,0.134299994,0.174941453222969,NA,9,NA,0,"currency",0
"146","CAN",1876-01-01,0.1373,-0.136226962498563,0.573297898409689,1,8,0,"currency",0
"147","CAN",1877-01-01,0.128700003,0.0220922539208326,0.387420612541607,3,5,0,"currency",0
"148","CAN",1878-01-01,0.131600007,-0.0646841748618212,0.0978775900506137,1,2,0,"currency",0
"149","CAN",1879-01-01,0.109800003,0.0222829341706006,0.0184055039540176,3,2,0,"currency",0
"150","CAN",1880-01-01,0.109899998,-0.181106515684871,-0.337642464953822,1,1,0,"currency",0
"151","CAN",1881-01-01,0.131500006,0.000910286813379457,-0.200505215641879,2,1,0,"currency",0
"152","CAN",1882-01-01,0.156599998,0.179436054033981,-0.0431614155287305,9,1,0,"currency",0
"153","CAN",1883-01-01,0.148599997,0.174687873540116,0.196210632873207,9,3,0,"currency",0
"154","CAN",1884-01-01,0.137999997,-0.0524366586900773,0.121491040012529,1,2,0,"currency",0
"155","CAN",1885-01-01,0.139599994,-0.0740044486771592,0.22859310702024,1,3,0,"currency",0
"156","CAN",1886-01-01,0.140100002,0.0115274839302544,0.239210304137115,2,4,0,"currency",0
"157","CAN",1887-01-01,0.154300004,0.00357532027015028,0.063349570373284,2,2,0,"currency",0
"158","CAN",1888-01-01,0.165000007,0.0965423176741615,-0.0147959854926702,6,2,0,"currency",0
"159","CAN",1889-01-01,0.173600003,0.0670467310321818,0.104687404229589,5,2,0,"currency",0
"160","CAN",1890-01-01,0.180500001,0.0508083031825335,0.229500156089282,4,3,0,"currency",0
"161","CAN",1891-01-01,0.2016,0.038976963805746,0.256949635964773,3,4,0,"currency",0
"162","CAN",1892-01-01,0.221100003,0.110554752884112,0.363929068578735,7,5,0,"currency",0
"163","CAN",1893-01-01,0.216900006,0.092329565234708,0.359716316139281,6,5,0,"currency",0
"164","CAN",1894-01-01,0.215000004,-0.0191786559365759,0.273490929170523,2,4,0,"currency",0
"165","CAN",1895-01-01,0.219899997,-0.00879839876303179,0.213884227224958,2,3,0,"currency",0
"166","CAN",1896-01-01,0.225600004,0.0225348371858369,0.197442100605049,3,3,0,"currency",0
"167","CAN",1897-01-01,0.227599993,0.0255906534362493,0.112478001157187,3,2,0,"currency",0
"168","CAN",1898-01-01,0.259200007,0.00882613414206346,0.0289745700645421,2,2,0,"currency",0
"169","CAN",1899-01-01,0.301800013,0.130010319987829,0.178163545988947,8,3,0,"currency",0
"170","CAN",1900-01-01,0.314399987,0.152164597924339,0.339126542676318,9,5,0,"currency",0
"171","CAN",1901-01-01,0.330300003,0.0409014297978185,0.357493135288299,4,5,0,"currency",0
"172","CAN",1902-01-01,0.379200011,0.049335322272946,0.381237804124996,4,5,0,"currency",0
"173","CAN",1903-01-01,0.427100003,0.138062457909909,0.510474127892842,8,7,0,"currency",0
"174","CAN",1904-01-01,0.466500014,0.118954385482232,0.499418193387245,7,7,0,"currency",0
"175","CAN",1905-01-01,0.510800004,0.0882398654265794,0.435493460889485,6,6,0,"currency",0
"176","CAN",1906-01-01,0.613300025,0.0907200816911216,0.485312112782788,6,7,1,"currency",0
"177","CAN",1907-01-01,0.60769999,0.182876121405784,0.618852911915626,9,8,0,"currency",0
"178","CAN",1908-01-01,0.565900028,-0.00917293070920078,0.471617523296516,2,6,1,"currency",0
"179","CAN",1909-01-01,0.663699985,-0.071263889058638,0.281399248755647,1,4,0,"currency",0
"180","CAN",1910-01-01,0.746999979,0.159412783924123,0.35257216725319,9,5,0,"currency",0
"181","CAN",1911-01-01,0.850600004,0.118234939469061,0.380087025031129,7,5,0,"currency",0
"182","CAN",1912-01-01,0.957099974,0.129876830501729,0.327087734127074,8,5,1,"currency",0
"183","CAN",1913-01-01,0.930000007,0.117965864514369,0.454226529350644,7,6,0,"currency",0
"184","CAN",1914-01-01,0.912,-0.0287232583622817,0.496767160047,1,7,0,"currency",0
"185","CAN",1915-01-01,0.910000026,-0.0195446035998518,0.317809772523025,2,4,0,"currency",0
"186","CAN",1916-01-01,0.933000028,-0.00219536199200758,0.197379471061957,2,3,0,"currency",0
"187","CAN",1917-01-01,0.976000011,0.0249606027757377,0.0924632433359655,3,2,1,"currency",0
"188","CAN",1918-01-01,1.203999996,0.0450573668255227,0.0195547456471193,4,2,0,"currency",0
"189","CAN",1919-01-01,1.391000032,0.209942024862923,0.258220028872324,10,4,0,"currency",0
"190","CAN",1920-01-01,1.485000014,0.144373592381968,0.422138224854144,8,6,0,"currency",0
"191","CAN",1921-01-01,1.360000014,0.0653918457359344,0.489725432582086,5,7,0,"currency",0
"192","CAN",1922-01-01,1.24000001,-0.0879300716401941,0.376834758166154,1,5,0,"currency",0
"193","CAN",1923-01-01,1.27699995,-0.0923733223606166,0.239404068980014,1,4,1,"currency",0
"194","CAN",1924-01-01,1.139000058,0.0294021502146721,0.0588641943317634,3,2,0,"currency",0
"195","CAN",1925-01-01,1.116000056,-0.114362802509229,-0.199872200559433,1,1,0,"currency",0
"196","CAN",1926-01-01,1.20599997,-0.0203998212485755,-0.285663867543943,2,1,0,"currency",0
"197","CAN",1927-01-01,1.404999971,0.077558159291042,-0.120175636612707,5,1,0,"currency",0
"198","CAN",1928-01-01,1.593000054,0.152728208715768,0.124925894463678,9,2,0,"currency",0
"199","CAN",1929-01-01,1.786999941,0.125581782681076,0.221105526930082,8,3,1,"currency",0
"200","CAN",1930-01-01,1.480000019,0.114919138334846,0.450387467774157,7,6,2,"currency",1
"201","CAN",1931-01-01,1.389000058,-0.188496102547201,0.282291186475532,1,4,1,"currency",0
"202","CAN",1932-01-01,1.207000017,-0.0634579950849962,0.141275032099494,1,3,1,"currency",0
"203","CAN",1933-01-01,1.14199996,-0.140446149328964,-0.151899325945238,1,1,0,"currency",0
"204","CAN",1934-01-01,1.080000043,-0.0553568799923533,-0.332837988618668,1,1,0,"currency",0
"205","CAN",1935-01-01,1.027999997,-0.0558199952566057,-0.50357712221012,1,1,1,"currency",0
"206","CAN",1936-01-01,0.904999971,-0.049345916836257,-0.364426936499176,1,1,0,"currency",0
"207","CAN",1937-01-01,0.938000023,-0.127435531441096,-0.428404472855276,1,1,0,"currency",0
"208","CAN",1938-01-01,1.004999995,0.0358150618707535,-0.252143261655558,3,1,0,"currency",0
"209","CAN",1939-01-01,1.141000032,0.0689928419915715,-0.127793539671633,5,1,1,"currency",0
"210","CAN",1940-01-01,1.148000002,0.126917562389598,0.0549440179745698,8,2,1,"currency",0
"211","CAN",1941-01-01,1.202000022,0.00611620071402277,0.11040613552485,2,2,1,"currency",0
"212","CAN",1942-01-01,1.199000001,0.0459655547763093,0.283807221742255,4,4,0,"currency",0
"213","CAN",1943-01-01,1.205000043,-0.0024989775364388,0.245493182335062,2,4,0,"currency",0
"214","CAN",1944-01-01,1.302999973,0.00499172574785955,0.18149206609135,2,3,0,"currency",0
"215","CAN",1945-01-01,1.546000004,0.0781896747940306,0.132764178495783,6,2,0,"currency",0
"216","CAN",1946-01-01,1.649000049,0.171001675331257,0.297649653113017,9,4,0,"currency",0
"217","CAN",1947-01-01,2.125,0.0644981205398879,0.316182218876596,5,4,0,"currency",0
"218","CAN",1948-01-01,2.316999912,0.25360272908394,0.572283925496975,10,8,0,"currency",0
"219","CAN",1949-01-01,2.441999912,0.0865014050937115,0.653793604842827,6,8,0,"currency",0
"220","CAN",1950-01-01,2.940999985,0.0525441321823845,0.628148062231181,4,8,0,"currency",0
"221","CAN",1951-01-01,3.171000004,0.185932314819076,0.643078701719,9,8,0,"currency",0
"222","CAN",1952-01-01,3.519000053,0.0752973423460901,0.653877923525202,5,8,0,"currency",0
"223","CAN",1953-01-01,4.105000019,0.104129876582903,0.504405071024165,7,7,0,"currency",0
"224","CAN",1954-01-01,4.050000191,0.154028874132349,0.571932540062802,9,8,0,"currency",0
"225","CAN",1955-01-01,5.017000198,-0.0134888192539531,0.505899588626464,2,7,0,"currency",0
"226","CAN",1956-01-01,5.793000221,0.214115256688991,0.534082530496379,10,7,0,"currency",0
"227","CAN",1957-01-01,5.84499979,0.143818145296046,0.602603333446335,8,8,0,"currency",0
"228","CAN",1958-01-01,6.027999878,0.00893622873191036,0.507409685595342,2,7,0,"currency",0
"229","CAN",1959-01-01,7.061999798,0.0308287015294761,0.38420951299247,3,5,0,"currency",0
"230","CAN",1960-01-01,7.34800005,0.158313008377036,0.556011340623459,9,8,0,"currency",0
"231","CAN",1961-01-01,7.665999889,0.0396999052550526,0.381595989189521,3,5,0,"currency",0
"232","CAN",1962-01-01,8.465000153,0.0423667783213915,0.280144622214866,4,4,0,"currency",0
"233","CAN",1963-01-01,8.965999603,0.0991450811806791,0.370353474663635,6,5,0,"currency",0
"234","CAN",1964-01-01,10.06099987,0.0574995677953392,0.397024340929498,4,6,0,"currency",0
"235","CAN",1965-01-01,12.05500031,0.115226948933871,0.353938281486334,7,5,0,"currency",0
"236","CAN",1966-01-01,12.81900024,0.180812986959872,0.495051363191153,9,7,0,"currency",0
"237","CAN",1967-01-01,14.59399986,0.0614489267036018,0.514133511573363,5,7,0,"currency",0
"238","CAN",1968-01-01,16.45299911,0.129682011698238,0.544670442090923,8,7,0,"currency",0
"239","CAN",1969-01-01,18.91600037,0.119897301560588,0.607068175856172,8,8,0,"currency",0
"240","CAN",1970-01-01,19.29700089,0.139500367030756,0.631341593953057,8,8,0,"currency",0
"241","CAN",1971-01-01,22.97800064,0.0199415451935865,0.470470152186771,3,6,0,"currency",0
"242","CAN",1972-01-01,28.58499908,0.174587574748525,0.583608800231695,9,8,0,"currency",0
"243","CAN",1973-01-01,36.36399841,0.21834480824732,0.672271596780777,10,9,1,"currency",0
"244","CAN",1974-01-01,43.89099884,0.240697158003826,0.793071453224015,10,9,1,"currency",0
"245","CAN",1975-01-01,51.50899887,0.18813003070974,0.841701116902998,9,10,0,"currency",0
"246","CAN",1976-01-01,61.38199997,0.160047266500267,0.981806838209679,9,10,0,"currency",0
"247","CAN",1977-01-01,70.07499695,0.175360104330501,0.982579367791654,9,10,0,"currency",0
"248","CAN",1978-01-01,78.95130157,0.132449421450501,0.896683980994835,8,10,0,"currency",0
"249","CAN",1979-01-01,98.60124207,0.119265173043502,0.77525199603451,8,9,0,"currency",0
"250","CAN",1980-01-01,117.0726013,0.222252632018513,0.809374597343283,10,10,0,"currency",0
"251","CAN",1981-01-01,156.9689941,0.171710407695941,0.821037738538957,9,10,0,"currency",0
"252","CAN",1982-01-01,157.1029968,0.293254029751698,0.938931663960155,10,10,0,"currency",0
"253","CAN",1983-01-01,151.5820007,0.000853324791856735,0.807335567301511,2,10,1,"currency",0
"254","CAN",1984-01-01,162.677002,-0.0357748835599487,0.65229551069806,1,8,1,"currency",0
"255","CAN",1985-01-01,175.3619995,0.0706399147842829,0.50068279346383,5,7,1,"currency",0
"256","CAN",1986-01-01,181.8350067,0.0750857539009564,0.404058139668845,5,6,0,"currency",0
"257","CAN",1987-01-01,208.3769989,0.036247313359584,0.147051423276731,3,3,0,"currency",0
"258","CAN",1988-01-01,236.1719971,0.136249214513946,0.28244731299882,8,4,0,"currency",0
"259","CAN",1989-01-01,269.2990112,0.125211407023727,0.443433603582496,8,6,0,"currency",0
"260","CAN",1990-01-01,290.8139954,0.131261987219146,0.504055676017359,8,7,0,"currency",0
"261","CAN",1991-01-01,305.8139954,0.0768615436672393,0.505831465783642,5,7,0,"currency",0
"262","CAN",1992-01-01,323.9960022,0.050293187225269,0.519877339649327,4,7,0,"currency",0
"263","CAN",1993-01-01,357.8779907,0.0577541178655476,0.441382243000929,4,6,0,"currency",0
"264","CAN",1994-01-01,393.0629883,0.099460943384547,0.415631779361749,6,6,0,"currency",0
"265","CAN",1995-01-01,417.946991,0.0937777543871601,0.378147546529763,6,5,0,"currency",0
"266","CAN",1996-01-01,468.0169983,0.0613847340944575,0.362670736956981,5,5,0,"currency",0
"267","CAN",1997-01-01,538.4279785,0.113150007718415,0.425527557450128,7,6,0,"currency",0
"268","CAN",1998-01-01,535.0900269,0.140149126578837,0.507922566163417,8,7,0,"currency",0
"269","CAN",1999-01-01,548.1760254,-0.00621873567186615,0.402242887107004,2,6,0,"currency",0
"270","CAN",2000-01-01,604.5469971,0.0241614422844778,0.332626575004322,3,5,0,"currency",0
"271","CAN",2001-01-01,645.2559814,0.0978829628389146,0.369124803748779,6,5,1,"currency",0
"272","CAN",2002-01-01,689.2000122,0.0651676960088885,0.321142492039252,5,5,1,"currency",0
"273","CAN",2003-01-01,717.4860229,0.0658844139043095,0.246877779364724,5,4,0,"currency",0
"274","CAN",2004-01-01,801.7340088,0.0402219448098302,0.293318459846421,4,4,0,"currency",0
"275","CAN",2005-01-01,860.6240234,0.111023425839561,0.380180443401504,7,5,0,"currency",0
"276","CAN",2006-01-01,953.6790161,0.070880841720709,0.353178322283298,5,5,0,"currency",0
"277","CAN",2007-01-01,1068.06897,0.102669418995879,0.390680045270289,7,5,0,"currency",0
"278","CAN",2008-01-01,1105.410034,0.113280442365278,0.438076073731257,7,6,2,"currency",1
"279","CHE",1870-01-01,NA,NA,NA,NA,NA,1,"currency",0
"280","CHE",1871-01-01,NA,NA,NA,NA,NA,0,"currency",0
"281","CHE",1872-01-01,NA,NA,NA,NA,NA,0,"currency",0
"282","CHE",1873-01-01,NA,NA,NA,NA,NA,0,"currency",0
"283","CHE",1874-01-01,NA,NA,NA,NA,NA,0,"currency",0
"284","CHE",1875-01-01,NA,NA,NA,NA,NA,0,"currency",0
"285","CHE",1876-01-01,NA,NA,NA,NA,NA,0,"currency",0
"286","CHE",1877-01-01,NA,NA,NA,NA,NA,0,"currency",0
"287","CHE",1878-01-01,NA,NA,NA,NA,NA,0,"currency",0
"288","CHE",1879-01-01,NA,NA,NA,NA,NA,0,"currency",0
"289","CHE",1880-01-01,NA,NA,NA,NA,NA,0,"currency",0
"290","CHE",1881-01-01,NA,NA,NA,NA,NA,0,"currency",0
"291","CHE",1882-01-01,NA,NA,NA,NA,NA,0,"currency",0
"292","CHE",1883-01-01,NA,NA,NA,NA,NA,0,"currency",0
"293","CHE",1884-01-01,NA,NA,NA,NA,NA,0,"currency",0
"294","CHE",1885-01-01,NA,NA,NA,NA,NA,0,"currency",0
"295","CHE",1886-01-01,NA,NA,NA,NA,NA,0,"currency",0
