"","iso","year","loans1","loans1.ROC1.lag1","loans1.ROC5.lag1","loans1.ROC1.lag1.decile","loans1.ROC5.lag1.decile","stocks.ROC1.lag1","stocks.ROC5.lag1","stocks.ROC1.lag1.decile","stocks.ROC5.lag1.decile","currency","inflation","stock_market","domestic_debt","external_debt","banking_crisis","crisis_tally"
"521","DEU",1973-01-01,745.1240234,0.142014294322004,0.605803377761744,8,8,0.123748648884206,0.154037607231264,7,5,0,0,1,0,0,0,1
"522","DEU",1974-01-01,804.5100098,0.103009636660733,0.600043347616412,7,8,-0.217236841695404,-0.181235373647469,1,2,0,0,1,0,0,0,1
"523","DEU",1975-01-01,883.598999,0.0766827297306509,0.555400414527621,5,8,-0.0269802939117545,-0.353069008392684,4,1,0,0,0,0,0,0,0
"524","DEU",1976-01-01,980.0759888,0.0937699300624626,0.543571526919985,6,7,0.266711069042244,0.195945031533982,9,5,0,0,0,0,0,0,0
"525","DEU",1977-01-01,1076.296021,0.103626769570645,0.519103360346495,7,7,-0.0816504146113419,0.0645921677079495,3,4,0,0,0,0,0,1,1
"526","DEU",1978-01-01,1198.974976,0.0936507070883543,0.470739773112846,6,6,0.0851659817391504,0.026009500562894,7,4,0,0,0,0,0,1,1
"527","DEU",1979-01-01,1340.050049,0.107941468745343,0.475671605197456,7,7,0.0662801542729059,0.309526496531204,6,6,0,0,1,0,0,1,2
"528","DEU",1980-01-01,1461.991943,0.11123995816335,0.510228833630155,7,7,-0.121137809173458,0.2153689812695,2,6,0,0,1,0,0,0,1
"529","DEU",1981-01-01,1592.043945,0.0870928871031635,0.503551790670856,6,7,0.00661224014558126,-0.0447298476271625,5,3,0,0,1,0,0,0,1
"530","DEU",1982-01-01,1698.050049,0.0852188403159442,0.485143861416155,6,7,-0.000387756112478321,0.0365328108717011,4,4,0,0,0,0,0,0,0
"531","DEU",1983-01-01,1808.472046,0.0644618720353529,0.455955026363154,5,6,0.152403983314086,0.103770812446637,8,4,0,0,0,0,0,0,0
"532","DEU",1984-01-01,1915.600952,0.0630017525621973,0.411015310180008,5,6,0.307832296771578,0.345322954945309,10,7,1,0,0,0,0,0,1
"533","DEU",1985-01-01,2039.786011,0.0575490711764379,0.357324423193096,4,5,0.076657326368573,0.54311809048734,6,8,0,0,0,0,0,0,0
"534","DEU",1986-01-01,2114.569092,0.0628135193270456,0.333045055416978,5,5,0.542203016224147,1.07870886656591,10,10,0,0,0,0,0,0,0
"535","DEU",1987-01-01,2200.261963,0.036006146948071,0.283832362049105,3,4,0.048187402860691,1.12728402553908,6,10,0,0,1,0,0,0,1
"536","DEU",1988-01-01,2332.36792,0.0397253746328836,0.259095864646635,3,4,-0.465053941602604,0.509826100622385,1,8,0,0,0,0,0,0,0
"537","DEU",1989-01-01,2470.050049,0.0583075988317958,0.254401710916234,4,4,0.255959166320708,0.457952970171515,9,8,0,0,0,0,0,0,0
"538","DEU",1990-01-01,2875.033936,0.0573543869894175,0.254207026729214,4,4,0.298615336233785,0.679910980036727,10,9,0,0,1,0,0,0,1
"539","DEU",1991-01-01,3146.952881,0.151826064818101,0.343219572220269,9,5,-0.18301094612201,-0.0453029823094306,2,3,0,0,1,0,0,0,1
"540","DEU",1992-01-01,3478.216064,0.0903701672920549,0.397583592564253,6,6,0.0215590534502965,-0.0719313317198251,5,3,0,0,1,0,0,0,1
"541","DEU",1993-01-01,3826.393066,0.100084891763972,0.457943109695341,7,6,-0.0936107990186601,0.299511810864119,2,6,0,0,0,0,0,0,0
"542","DEU",1994-01-01,4137.165039,0.0954030641733574,0.495038575036903,6,7,0.348271853581297,0.391824498124707,10,7,0,0,0,0,0,0,0
"543","DEU",1995-01-01,4436.913086,0.0780881788494483,0.515772366896933,6,7,-0.0775388786907687,0.0156702832001541,3,4,0,0,0,0,0,0,0
"544","DEU",1996-01-01,4773.057129,0.0699481036596747,0.433894405738507,5,6,0.0256753856568572,0.224356614979022,5,6,0,0,0,0,0,0,0
"545","DEU",1997-01-01,5058.397949,0.0730281234096459,0.416552361856098,5,6,0.180970558099303,0.383768119628028,8,7,1,0,0,0,0,0,1
"546","DEU",1998-01-01,5379.765137,0.0580628151441172,0.374530285236244,4,5,0.326609597210574,0.803988515857262,10,10,0,0,0,0,0,0,0
"547","DEU",1999-01-01,5680.689941,0.0615948960900727,0.340722117152959,5,5,0.130924127546705,0.58664078982267,8,9,1,0,0,0,0,0,1
"548","DEU",2000-01-01,5874.73584,0.0544279754541961,0.317061913757707,4,4,0.260612225213365,0.924791893726804,9,10,0,0,1,0,0,0,1
"549","DEU",2001-01-01,5895.095215,0.0335884017728088,0.280702211870841,3,4,-0.117303873353003,0.781812634716944,2,9,0,0,1,0,0,0,1
"550","DEU",2002-01-01,5862.062988,0.00345959006738994,0.211133678528585,2,3,-0.216521360361594,0.384320716256047,1,7,0,0,1,0,0,0,1
"551","DEU",2003-01-01,5858.926758,-0.00561909831332308,0.147451765071144,2,3,-0.527495813425026,-0.469784694379553,1,1,0,0,0,0,0,0,0
"552","DEU",2004-01-01,5869.948242,-0.000535147652684032,0.0853217213283877,2,2,0.292446202296537,-0.308262619629721,10,1,0,0,0,0,0,0,0
"553","DEU",2005-01-01,5857.905762,0.00187937670817462,0.0327731225823662,2,2,0.0608483046547619,-0.508026540188324,6,1,1,0,0,0,0,0,1
"554","DEU",2006-01-01,5868.871094,-0.0020536552089272,-0.00286893439936975,2,2,0.223709840464693,-0.167012826370629,9,2,0,0,0,0,0,0,0
"555","DEU",2007-01-01,5820.023926,0.00187013624127097,-0.00445838822548872,2,2,0.193316071925564,0.24282460591653,9,6,0,0,0,0,0,0,0
"556","DEU",2008-01-01,6006.525879,-0.00835792472552477,-0.00719721463769041,2,2,0.161763390976709,0.932083810318265,8,10,0,0,1,0,0,1,2
"557","DNK",1870-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"558","DNK",1871-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"559","DNK",1872-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"560","DNK",1873-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"561","DNK",1874-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"562","DNK",1875-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"563","DNK",1876-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"564","DNK",1877-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1
"565","DNK",1878-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"566","DNK",1879-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"567","DNK",1880-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"568","DNK",1881-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"569","DNK",1882-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"570","DNK",1883-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"571","DNK",1884-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"572","DNK",1885-01-01,0.493999988,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1
"573","DNK",1886-01-01,0.522000015,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"574","DNK",1887-01-01,0.555999994,0.0551321237218463,NA,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"575","DNK",1888-01-01,0.569999993,0.0631006668409448,NA,5,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"576","DNK",1889-01-01,0.598999977,0.0248680650886787,NA,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"577","DNK",1890-01-01,0.63499999,0.0496252111702256,NA,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"578","DNK",1891-01-01,0.649999976,0.0583634234265403,0.251089490248236,4,4,NA,NA,NA,NA,0,0,0,0,0,0,0
"579","DNK",1892-01-01,0.676999986,0.0233473428219453,0.219304709348335,3,3,NA,NA,NA,NA,0,0,0,0,0,0,0
"580","DNK",1893-01-01,0.69599998,0.0406989262662013,0.196902968773591,4,3,NA,NA,NA,NA,0,0,0,0,0,0,0
"581","DNK",1894-01-01,0.735000014,0.0276783793659804,0.199713283050893,3,3,NA,NA,NA,NA,0,0,0,0,0,0,0
"582","DNK",1895-01-01,0.781000018,0.0545208866616686,0.204608958542336,4,3,NA,NA,NA,NA,0,0,0,0,0,0,0
"583","DNK",1896-01-01,0.856999993,0.0607046546266052,0.206950189742401,5,3,NA,NA,NA,NA,0,0,0,0,0,0,0
"584","DNK",1897-01-01,0.921999991,0.0928627375426909,0.276465584463147,6,4,NA,NA,NA,NA,0,0,0,0,0,0,0
"585","DNK",1898-01-01,0.972000003,0.0731073033654537,0.308873961562399,5,4,NA,NA,NA,NA,0,0,0,0,0,0,0
"586","DNK",1899-01-01,1.047000051,0.0528105937516534,0.334006175948072,4,5,NA,NA,NA,NA,0,0,0,0,0,0,0
"587","DNK",1900-01-01,1.116999984,0.0743284520342785,0.353813741320682,5,5,NA,NA,NA,NA,0,0,0,0,0,0,0
"588","DNK",1901-01-01,1.187000036,0.0647175251639809,0.357826611858057,5,5,NA,NA,NA,NA,0,0,0,0,0,0,0
"589","DNK",1902-01-01,1.268000007,0.0607826401931087,0.325746514508475,5,5,NA,NA,NA,NA,0,0,0,0,0,1,1
"590","DNK",1903-01-01,1.404000044,0.066011715579449,0.31865092672247,5,5,NA,NA,NA,NA,0,0,0,0,0,0,0
"591","DNK",1904-01-01,1.514999986,0.101884475407111,0.367724808377928,7,5,NA,NA,NA,NA,0,0,0,0,0,0,0
"592","DNK",1905-01-01,1.616000056,0.0760900927777582,0.369486449121408,5,5,NA,NA,NA,NA,0,0,0,0,0,0,0
"593","DNK",1906-01-01,1.763000011,0.06453856503196,0.369307488989387,5,5,NA,NA,NA,NA,0,0,0,0,0,0,0
"594","DNK",1907-01-01,2.038000107,0.0870629149027294,0.395587763699008,6,5,NA,NA,NA,NA,0,0,0,0,0,1,1
"595","DNK",1908-01-01,2.266000032,0.144952077647887,0.474528125767446,8,7,NA,NA,NA,NA,0,0,0,0,0,0,0
"596","DNK",1909-01-01,2.266000032,0.10604718942463,0.478690839784965,7,7,NA,NA,NA,NA,0,0,0,0,0,0,0
"597","DNK",1910-01-01,2.375999928,0,0.402600747007207,2,6,NA,NA,NA,NA,0,0,0,0,0,0,0
"598","DNK",1911-01-01,2.460999966,0.0474021944697528,0.385464376444999,4,5,NA,NA,NA,NA,0,0,0,0,0,0,0
"599","DNK",1912-01-01,2.568000078,0.0351493863960288,0.333550847938299,3,5,NA,NA,NA,NA,0,0,0,0,0,0,0
"600","DNK",1913-01-01,2.773999929,0.0425596586081494,0.231158428898561,4,3,NA,NA,NA,NA,0,0,0,0,0,0,0
"601","DNK",1914-01-01,2.948999882,0.0771628800962847,0.202274119570216,5,3,NA,NA,NA,NA,0,0,0,0,0,0,0
"602","DNK",1915-01-01,3.065000057,0.0611757935217438,0.26344991309196,5,4,NA,NA,NA,NA,0,0,0,0,0,0,0
"603","DNK",1916-01-01,3.318000078,0.0385814981656636,0.25462921678787,3,4,NA,NA,NA,NA,0,1,0,0,0,0,1
"604","DNK",1917-01-01,4.093999863,0.0793146272911518,0.298794457682993,6,4,0.623257810265716,NA,10,NA,0,0,1,0,0,0,1
"605","DNK",1918-01-01,4.611999989,0.210160238499102,0.466395037573946,10,6,-0.326865834832421,NA,1,NA,1,0,0,0,0,0,1
"606","DNK",1919-01-01,5.605000019,0.119139146246238,0.508371303723899,7,7,0.449336222919865,NA,10,NA,1,0,1,0,0,0,2
"607","DNK",1920-01-01,6.502999783,0.194997459892224,0.642192970094379,9,8,-0.139238099705898,NA,2,NA,1,1,1,0,0,0,3
"608","DNK",1921-01-01,6.815000057,0.148604515603846,0.752215987532562,9,9,-0.193722716770801,0.412767381876461,1,7,0,0,1,0,0,1,2
"609","DNK",1922-01-01,6.217999935,0.0468624979945989,0.719763858236009,4,9,-0.478909106472153,-0.689399534861409,1,1,0,0,1,0,0,0,1
"610","DNK",1923-01-01,6.420000076,-0.0916777723293589,0.417925847407548,1,6,-0.195247597383496,-0.557781297412484,1,1,0,0,0,0,0,0,0
"611","DNK",1924-01-01,6.427000046,0.0319698283568359,0.330756529518146,3,5,0.241179443469152,-0.765938076863196,9,1,0,0,0,0,0,0,0
"612","DNK",1925-01-01,6.142000198,0.00108974400657824,0.1368488136325,2,2,-0.075212821394677,-0.701912798551976,3,1,0,0,0,0,0,0,0
"613","DNK",1926-01-01,6.09800005,-0.0453574192907678,-0.0571131212621137,1,1,0.0843578744955626,-0.423832207285612,7,1,0,0,0,0,0,0,0
"614","DNK",1927-01-01,6.137499809,-0.00718959749021386,-0.111165216746926,2,1,-0.075592256617169,-0.0205153574306274,3,3,0,0,0,0,0,0,0
"615","DNK",1928-01-01,6.079999924,0.00645660523500302,-0.0130308391825644,2,2,0.0946073962514196,0.269339636204288,7,6,0,0,0,0,0,0,0
"616","DNK",1929-01-01,6.34499979,-0.00941277852240008,-0.0544134460618004,2,1,-0.0332771832109973,-0.00511699047586101,3,3,0,0,0,0,0,0,0
"617","DNK",1930-01-01,6.619999886,0.0426623845913483,-0.0128408054770304,4,2,0.0312904103334986,0.101386241252315,5,4,0,0,0,0,0,0,0
"618","DNK",1931-01-01,6.938000202,0.0424282846589492,0.0749448984726866,4,2,-0.0806921196888493,-0.0636637529320974,3,3,0,0,0,0,0,1,1
"619","DNK",1932-01-01,6.913000107,0.0469182249342033,0.129052720897104,4,2,-0.244118530310558,-0.232190026625486,1,2,0,0,0,0,0,0,0
"620","DNK",1933-01-01,7,-0.00360986522136364,0.118986250440737,2,2,-0.0222331133045328,-0.349030536181439,4,1,1,0,0,0,0,0,1
"621","DNK",1934-01-01,7.256000042,0.0125064366141006,0.140905465577238,2,3,0.258777248975754,-0.0569761039946877,9,3,0,0,0,0,0,0,0
"622","DNK",1935-01-01,7.494999886,0.0359185695458353,0.134161650531725,3,2,0.0942152264894864,0.00594871216130022,7,4,0,0,0,0,0,0,0
"623","DNK",1936-01-01,7.798999786,0.0324073977432722,0.124140763616048,3,2,0.0282634912273483,0.114904323077498,5,5,0,0,0,0,0,0,0
"624","DNK",1937-01-01,7.922999859,0.0397593765645246,0.116981915246369,3,2,0.104783820318804,0.463806673706859,7,8,0,0,1,0,0,0,1
"625","DNK",1938-01-01,8.069000244,0.0157744112778704,0.136366191745603,3,2,-0.0841964105875537,0.401843376423838,3,7,0,0,1,0,0,0,1
"626","DNK",1939-01-01,8.402000427,0.0182596849187404,0.142119440050243,3,3,-0.0153160247028887,0.127750102745196,4,5,0,0,1,0,0,0,1
"627","DNK",1940-01-01,8.317000389,0.0404402344628663,0.146641104967274,4,3,-0.0616457720631942,-0.0281108958074847,3,3,0,1,1,0,0,0,2
"628","DNK",1941-01-01,8.375,-0.0101681639102003,0.104065543313801,2,2,0,-0.056374387034833,4,3,0,0,0,0,0,0,0
"629","DNK",1942-01-01,9.175999641,0.00694941805290794,0.0712555848021847,2,2,0.184025155683477,0.0228669483298403,9,4,0,0,0,0,0,0,0
"630","DNK",1943-01-01,9.657999992,0.0913402629921376,0.146821436516452,6,3,0.0152485450653559,0.12231190398275,5,5,0,0,0,0,0,0,0
"631","DNK",1944-01-01,9.998999596,0.0511952459197538,0.179756997517465,4,3,0.133533523477114,0.271161452162753,8,6,0,0,0,0,0,0,0
"632","DNK",1945-01-01,10.22599983,0.0346984609666499,0.174015224021249,3,3,-0.0298543190266209,0.302952905199326,4,6,0,0,0,0,0,0,0
"633","DNK",1946-01-01,NA,0.022448432443845,0.206631820375294,3,3,-0.0706168176372144,0.232336087562112,3,6,0,0,0,0,0,0,0
"634","DNK",1947-01-01,NA,NA,NA,NA,NA,0.0476222194861191,0.0959331513647539,6,4,0,0,0,0,0,0,0
"635","DNK",1948-01-01,NA,NA,NA,NA,NA,-0.0395288127931839,0.0411557935062141,3,4,0,0,0,0,0,0,0
"636","DNK",1949-01-01,NA,NA,NA,NA,NA,-0.101788049141661,-0.194165779112561,2,2,0,0,0,0,0,0,0
"637","DNK",1950-01-01,NA,NA,NA,NA,NA,0.0521798458639724,-0.112131614221968,6,2,1,0,0,0,0,0,1
"638","DNK",1951-01-01,5.168354988,NA,NA,NA,NA,0.0415147965847533,0,5,3,0,0,0,0,0,0,0
"639","DNK",1952-01-01,5.371627808,NA,NA,NA,NA,-0.07598503886651,-0.123607258352629,3,2,0,0,0,0,0,0,0
"640","DNK",1953-01-01,5.646958828,0.0385765388177819,NA,3,NA,0.00872965687374827,-0.0753487886856969,5,3,0,0,0,0,0,0,0
"641","DNK",1954-01-01,5.927324772,0.049986147145632,NA,4,NA,0.0341929951794828,0.0606322556354468,5,4,0,0,0,0,0,0,0
"642","DNK",1955-01-01,6.185977936,0.0484558369346622,NA,4,NA,0.0650503407768455,0.0735027505483199,6,4,0,0,0,0,0,0,0
"643","DNK",1956-01-01,6.525187016,0.0427121308450218,NA,4,NA,0.143989424123238,0.175977378086805,8,5,0,0,0,0,0,0,0
"644","DNK",1957-01-01,6.862821102,0.0533845067611072,0.233115160504205,4,3,0.167045376894245,0.419007793847559,8,7,0,0,0,0,0,0,0
"645","DNK",1958-01-01,7.437397003,0.0504489823067007,0.244987603993124,4,4,-0.144573795278695,0.265704341695116,2,6,0,0,0,0,0,0,0
"646","DNK",1959-01-01,8.481766701,0.0804023258790598,0.275403782726552,6,4,0.163621072639556,0.395132419155189,8,7,0,0,0,0,0,0,0
"647","DNK",1960-01-01,9.628716469,0.131397843046944,0.358345788838834,8,5,0.156845742499044,0.486927820877388,8,8,0,0,0,0,0,0,0
"648","DNK",1961-01-01,10.81877995,0.126831166808819,0.442464824802631,8,6,0.00803176375499426,0.350970160509144,5,7,0,0,0,0,0,0,0
"649","DNK",1962-01-01,12.23884964,0.116533575985061,0.505613894026585,7,7,-0.0161285598152645,0.167796223799635,4,5,0,0,0,0,0,0,0
"650","DNK",1963-01-01,13.85779953,0.123331780726759,0.578496692446644,8,8,0.0320011123593984,0.344371131437728,5,7,0,0,0,0,0,0,0
"651","DNK",1964-01-01,16.0635891,0.124232928080835,0.622327294648419,8,8,0.0902915608165027,0.271041619614675,7,6,0,0,0,0,0,0,0
"652","DNK",1965-01-01,18.58247948,0.147706947159765,0.63863639876124,9,8,0.0564360467271814,0.170631923842812,6,5,0,0,1,0,0,0,1
"653","DNK",1966-01-01,21.63975906,0.145664009104027,0.657469241056448,9,8,0.0666941456684245,0.229294305756242,6,6,0,0,1,0,0,0,1
"654","DNK",1967-01-01,24.39715004,0.15231314655327,0.693248811624657,9,9,-0.032791201313469,0.212631664258038,3,6,0,0,1,0,0,0,1
"655","DNK",1968-01-01,27.73133087,0.119934003932762,0.689851034830661,8,9,-0.105355941276588,0.0752746106220514,2,4,0,0,0,0,0,0,0
"656","DNK",1969-01-01,32.52334976,0.128096528507504,0.693714635257329,8,9,0.105355941276588,0.0903389910821368,7,4,0,0,1,0,0,0,1
"657","DNK",1970-01-01,36.64545059,0.159395433179429,0.705403121276993,9,9,0.00830526036266699,0.0422082047176224,5,4,0,0,1,0,0,0,1
"658","DNK",1971-01-01,40.24708939,0.119331003861365,0.67907011603433,8,9,-0.104446483953399,-0.128932424904201,2,2,0,0,1,0,0,0,1
"659","DNK",1972-01-01,47.26536179,0.0937483985716479,0.620505368052708,6,8,-0.0279121866500631,-0.124053410240795,4,2,0,0,0,0,0,0,0
"660","DNK",1973-01-01,57.48469925,0.160740030391354,0.6613113945113,9,9,0.634880650000971,0.616183181036765,10,9,0,0,1,0,0,0,1
"661","DNK",1974-01-01,66.58918762,0.195741094043149,0.728955960046945,10,9,-0.0766144602623147,0.434212779497862,3,8,0,0,1,0,0,0,1
"662","DNK",1975-01-01,75.43093109,0.147023403926006,0.716583930793522,9,9,-0.23923259323235,0.186674925902845,1,5,0,0,0,0,0,0,0
"663","DNK",1976-01-01,84.43408966,0.124675201233361,0.721928128165518,8,9,0.291055671875649,0.582177081731892,10,9,0,0,1,0,0,0,1
"664","DNK",1977-01-01,93.33120728,0.112753808426257,0.740933538020127,7,9,0,0.610089268381955,4,9,0,0,1,0,0,0,1
"665","DNK",1978-01-01,102.6877975,0.100183309120792,0.680376816749566,7,9,-0.0101500209771159,-0.0349414025961319,4,3,0,0,1,0,0,0,1
"666","DNK",1979-01-01,113.7305984,0.0955387578338351,0.580174480540252,6,8,-0.063174109145502,-0.0215010514793192,3,3,0,0,1,0,0,0,1
"667","DNK",1980-01-01,122.6729965,0.102139186834296,0.535290263448541,7,7,-0.0180360586175059,0.199695483135525,4,5,0,0,1,0,0,0,1
"668","DNK",1981-01-01,136.6080017,0.075689770304697,0.486304832519878,5,7,0.0901221318890442,-0.00123805685107969,7,3,0,0,0,0,0,0,0
"669","DNK",1982-01-01,149.4259949,0.107593272948256,0.481144297041876,7,7,0.216913034946391,0.215674978095312,9,6,0,0,0,0,0,0,0
"670","DNK",1983-01-01,173.3950043,0.0896857298579619,0.470646717779045,6,6,0.0746871791744561,0.300512178246884,6,6,0,0,0,0,0,0,0
"671","DNK",1984-01-01,208.8509979,0.148771000788256,0.523878960733466,9,7,0.785043912943523,1.14873020033591,10,10,0,0,1,0,0,0,1
"672","DNK",1985-01-01,269.2479858,0.18604881533602,0.60778858923519,9,8,-0.247508505291365,0.919257753662049,1,10,0,0,0,0,0,0,0
"673","DNK",1986-01-01,341.7479858,0.254011766226418,0.78611058515691,10,9,0.357611579832595,1.1867472016056,10,10,0,0,1,0,0,0,1
"674","DNK",1987-01-01,390.4880066,0.238440746576114,0.916958058784768,10,10,-0.213256718056645,0.756577448602564,1,9,0,0,1,0,0,1,2
"675","DNK",1988-01-01,410.5450134,0.133323674071264,0.960596002998071,8,10,-0.0583560178189391,0.623534251609168,3,9,0,0,0,0,0,1,1
"676","DNK",1989-01-01,456.7929993,0.0500883220596675,0.861913324269483,4,10,0.398956506180197,0.237446844845842,10,6,0,0,0,0,0,1,1
"677","DNK",1990-01-01,495.8210144,0.106744754763351,0.782609263696814,7,9,0.289905444483565,0.774860794620773,10,9,0,0,0,0,0,1,1
"678","DNK",1991-01-01,508.427002,0.0819846708365031,0.6105821683069,6,8,-0.143071337752192,0.274177877035985,2,6,0,0,0,0,0,1,1
"679","DNK",1992-01-01,479.9760132,0.0251066460925014,0.397248067823288,3,6,0.11328385221768,0.60071844731031,7,9,0,0,1,0,0,1,2
"680","DNK",1993-01-01,478.3110046,-0.0575855194747046,0.206338874277319,1,3,-0.298442323555823,0.360632141573426,1,7,0,0,0,0,0,0,0
"681","DNK",1994-01-01,433.7690125,-0.0034749719959617,0.152775580221689,2,3,0.334870264885565,0.296545900278794,10,6,0,0,0,0,0,0,0
"682","DNK",1995-01-01,440.7650146,-0.0977489950038439,-0.0517181695455058,1,1,-0.0462902695413234,-0.0396498137460943,3,3,0,0,0,0,0,0,0
"683","DNK",1996-01-01,493.3359985,0.0159997235681049,-0.117703116813904,3,1,0.0481760492066332,0.151597573212731,6,5,0,0,0,0,0,0,0
"684","DNK",1997-01-01,576.6290283,0.112678593718755,-0.0301311691876505,7,1,0.262441142281546,0.300754863276598,9,6,0,0,0,0,0,0,0
"685","DNK",1998-01-01,609.5689697,0.156008647409357,0.183462997696411,9,3,0.349875526868972,0.949072713701393,10,10,0,0,0,0,0,0,0
"686","DNK",1999-01-01,690.3880005,0.0555529725040715,0.242490942196445,4,4,-0.0503607431894837,0.563841705626345,3,9,0,0,0,0,0,0,0
"687","DNK",2000-01-01,778.7700195,0.124501658760368,0.464741595960656,8,6,0.198195486184957,0.808327461352626,9,10,0,0,0,0,0,0,0
"688","DNK",2001-01-01,889.1220093,0.120462017880232,0.569203890272783,8,8,0.146573695070075,0.906725107216068,8,10,0,0,1,0,0,0,1
"689","DNK",2002-01-01,893.8555298,0.132518692409638,0.589043988963667,8,8,-0.156064037921529,0.488219927012993,2,8,0,0,1,0,0,0,1
"690","DNK",2003-01-01,935.442688,0.00530969293458661,0.438345034488896,2,6,-0.240475664825194,-0.102131264681174,1,3,0,0,0,0,0,0,0
"691","DNK",2004-01-01,1066.845947,0.0454757180034262,0.428267779988251,4,6,0.262650557909,0.21088003641731,9,6,0,0,0,0,0,0,0
"692","DNK",2005-01-01,1341.831055,0.131441980967132,0.435208102195015,8,6,0.195363901956162,0.208048452188514,9,5,0,0,0,0,0,0,0
"693","DNK",2006-01-01,1690.713989,0.229328557835625,0.544074642150409,10,7,0.333353268330293,0.394828025448732,10,7,0,0,0,0,0,0,0
"694","DNK",2007-01-01,2140.680908,0.231115778251586,0.642671727992356,10,8,0.145789272850826,0.696681336221086,8,9,0,0,0,0,0,0,0
"695","DNK",2008-01-01,2481.049072,0.235973041319024,0.873335076376794,10,10,0.0493522555875554,0.986509256633836,6,10,0,0,1,0,0,1,2
"696","ESP",1870-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"697","ESP",1871-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"698","ESP",1872-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"699","ESP",1873-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"700","ESP",1874-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"701","ESP",1875-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"702","ESP",1876-01-01,NA,NA,NA,NA,NA,0.0459355408630794,NA,6,NA,0,0,0,0,0,0,0
"703","ESP",1877-01-01,NA,NA,NA,NA,NA,0.159638059461479,NA,8,NA,0,0,0,0,1,0,1
"704","ESP",1878-01-01,NA,NA,NA,NA,NA,0.0635054487617327,NA,6,NA,0,0,0,0,1,0,1
"705","ESP",1879-01-01,NA,NA,NA,NA,NA,0.1650818960942,NA,8,NA,0,0,0,0,1,0,1
"706","ESP",1880-01-01,NA,NA,NA,NA,NA,0.14916994298554,0.583330888166031,8,9,0,0,0,0,1,0,1
"707","ESP",1881-01-01,NA,NA,NA,NA,NA,0.0475184920507339,0.584913839353686,6,9,0,0,0,0,1,0,1
"708","ESP",1882-01-01,NA,NA,NA,NA,NA,0,0.425275779892206,4,7,0,0,0,0,1,0,1
"709","ESP",1883-01-01,NA,NA,NA,NA,NA,0.388659687621078,0.750430018751552,10,9,0,0,1,0,0,0,1
"710","ESP",1884-01-01,NA,NA,NA,NA,NA,-0.252006432609875,0.333341690047477,1,7,0,0,1,0,0,0,1
"711","ESP",1885-01-01,NA,NA,NA,NA,NA,-0.147407291314712,0.0367644557472255,2,4,0,0,0,0,0,0,0
"712","ESP",1886-01-01,NA,NA,NA,NA,NA,0.156723243852624,0.145969207549115,8,5,0,0,0,0,0,0,0
"713","ESP",1887-01-01,NA,NA,NA,NA,NA,0.110888540169893,0.256857747719009,7,6,0,0,0,0,0,0,0
"714","ESP",1888-01-01,NA,NA,NA,NA,NA,0.102318838565986,-0.0294831013360837,7,3,0,0,0,0,0,0,0
"715","ESP",1889-01-01,NA,NA,NA,NA,NA,-0.105071824430991,0.1174515068428,2,5,0,0,0,0,0,0,0
"716","ESP",1890-01-01,NA,NA,NA,NA,NA,0.124823453811216,0.389682251968728,7,7,0,0,0,0,0,0,0
